index,time,minutes,dateTime,SPD33.CH1_Voltage,SPD33.CH1_Current,SPD33.CH1_Power,SPD33.CH2_Voltage,SPD33.CH2_Current,SPD33.CH2_Power,,cpuload,
353,105.935,1.765583333,1758022750,5,0.52,2.6,0,0,0,,-1,0
354,106.239,1.77065,1758022750,5,0.52,2.6,0,0,0,,-1,0
355,106.539,1.77565,1758022750,5,0.52,2.6,0,0,0,,-1,0
356,106.834,1.780566667,1758022751,5,0.52,2.6,0,0,0,,-1,0
357,107.137,1.785616667,1758022751,5,0.52,2.6,0,0,0,,-1,0
358,107.438,1.790633333,1758022751,5,0.52,2.6,0,0,0,,-1,0
359,107.739,1.79565,1758022752,5,0.52,2.6,0,0,0,,-1,0
360,108.038,1.800633333,1758022752,5,0.52,2.6,0,0,0,,-1,0
361,108.334,1.805566667,1758022752,5,0.59,2.95,0,0,0,,-1,0
362,108.639,1.81065,1758022752,5,0.52,2.6,0,0,0,,-1,0
363,108.934,1.815566667,1758022753,5,0.52,2.6,0,0,0,,-1,0
364,109.239,1.82065,1758022753,5,0.52,2.6,0,0,0,,-1,0
365,109.534,1.825566667,1758022753,5,0.52,2.6,0,0,0,,-1,0
366,109.839,1.83065,1758022754,5,0.52,2.6,0,0,0,,-1,0
367,110.136,1.8356,1758022754,5,0.52,2.6,0,0,0,,-1,0
368,110.435,1.840583333,1758022754,5,0.52,2.6,0,0,0,,-1,0
369,110.737,1.845616667,1758022755,5,0.52,2.6,0,0,0,,-1,0
370,111.039,1.85065,1758022755,5,0.52,2.6,0,0,0,,-1,0
371,111.336,1.8556,1758022755,5,0.52,2.6,0,0,0,,-1,0
372,111.636,1.8606,1758022755,5,0.52,2.6,0,0,0,,-1,0
373,111.936,1.8656,1758022756,5,0.52,2.6,0,0,0,,-1,0
374,112.239,1.87065,1758022756,5,0.52,2.6,0,0,0,,-1,0
375,112.538,1.875633333,1758022756,5,0.52,2.6,0,0,0,,-1,"end 00, 20 sec"
376,112.836,1.8806,1758022757,5,0.52,2.6,0,0,0,,1,"start 10, 80 sec"
377,113.136,1.8856,1758022757,5,0.52,2.6,0,0,0,,1,10
378,113.437,1.890616667,1758022757,5,0.52,2.6,0,0,0,,1,10
379,113.739,1.89565,1758022758,5,0.52,2.6,0,0,0,,1,10
380,114.036,1.9006,1758022758,5,0.52,2.6,0,0,0,,1,10
381,114.336,1.9056,1758022758,5,0.52,2.6,0,0,0,,1,10
382,114.634,1.910566667,1758022758,5,0.52,2.6,0,0,0,,1,10
383,114.939,1.91565,1758022759,5,0.52,2.6,0,0,0,,1,10
384,115.234,1.920566667,1758022759,5,0.52,2.6,0,0,0,,1,10
385,115.537,1.925616667,1758022759,5,0.52,2.6,0,0,0,,1,10
386,115.836,1.9306,1758022760,5,0.52,2.6,0,0,0,,1,10
387,116.139,1.93565,1758022760,5,0.52,2.6,0,0,0,,1,10
388,116.437,1.940616667,1758022760,5,0.52,2.6,0,0,0,,1,10
389,116.738,1.945633333,1758022761,5,0.52,2.6,0,0,0,,1,10
390,117.039,1.95065,1758022761,5,0.52,2.6,0,0,0,,1,10
391,117.337,1.955616667,1758022761,5,0.52,2.6,0,0,0,,1,10
392,117.636,1.9606,1758022761,5,0.52,2.6,0,0,0,,1,10
393,117.934,1.965566667,1758022762,5,0.52,2.6,0,0,0,,1,10
394,118.239,1.97065,1758022762,5,0.52,2.6,0,0,0,,1,10
395,118.537,1.975616667,1758022762,5,0.52,2.6,0,0,0,,1,10
396,118.837,1.980616667,1758022763,5,0.52,2.6,0,0,0,,1,10
397,119.139,1.98565,1758022763,5,0.52,2.6,0,0,0,,1,10
398,119.435,1.990583333,1758022763,5,0.52,2.6,0,0,0,,1,10
399,119.734,1.995566667,1758022764,5,0.52,2.6,0,0,0,,1,10
400,120.036,2.0006,1758022764,5,0.59,2.95,0,0,0,,1,10
401,120.339,2.00565,1758022764,5,0.52,2.6,0,0,0,,1,10
402,120.639,2.01065,1758022764,5,0.52,2.6,0,0,0,,1,10
403,120.939,2.01565,1758022765,5,0.52,2.6,0,0,0,,1,10
404,121.236,2.0206,1758022765,5,0.52,2.6,0,0,0,,1,10
405,121.538,2.025633333,1758022765,5,0.52,2.6,0,0,0,,1,10
406,121.839,2.03065,1758022766,5,0.52,2.6,0,0,0,,1,10
407,122.137,2.035616667,1758022766,5,0.52,2.6,0,0,0,,1,10
408,122.436,2.0406,1758022766,5,0.52,2.6,0,0,0,,1,10
409,122.739,2.04565,1758022767,5,0.66,3.3,0,0,0,,1,10
410,123.039,2.05065,1758022767,5,0.66,3.3,0,0,0,,1,10
411,123.336,2.0556,1758022767,5,0.84,4.2,0,0,0,,1,10
412,123.637,2.060616667,1758022767,5,0.66,3.3,0,0,0,,1,10
413,123.935,2.065583333,1758022768,5,0.66,3.3,0,0,0,,1,10
414,124.238,2.070633333,1758022768,5,0.66,3.3,0,0,0,,1,10
415,124.538,2.075633333,1758022768,5,0.66,3.3,0,0,0,,1,10
416,124.836,2.0806,1758022769,5,0.79,3.95,0,0,0,,1,10
417,125.136,2.0856,1758022769,5,0.66,3.3,0,0,0,,1,10
418,125.438,2.090633333,1758022769,5,0.66,3.3,0,0,0,,1,10
419,125.739,2.09565,1758022770,5,0.78,3.9,0,0,0,,1,10
420,126.039,2.10065,1758022770,5,0.66,3.3,0,0,0,,1,10
421,126.336,2.1056,1758022770,5,0.66,3.3,0,0,0,,1,10
422,126.637,2.110616667,1758022770,5,0.66,3.3,0,0,0,,1,10
423,126.936,2.1156,1758022771,5,0.81,4.05,0,0,0,,1,10
424,127.237,2.120616667,1758022771,5,0.66,3.3,0,0,0,,1,10
425,127.534,2.125566667,1758022771,5,0.66,3.3,0,0,0,,1,10
426,127.836,2.1306,1758022772,5,0.69,3.45,0,0,0,,1,10
427,128.136,2.1356,1758022772,5,0.66,3.3,0,0,0,,1,10
428,128.436,2.1406,1758022772,5,0.73,3.65,0,0,0,,1,10
429,128.736,2.1456,1758022773,5,0.73,3.65,0,0,0,,1,10
430,129.037,2.150616667,1758022773,5,0.74,3.7,0,0,0,,1,10
431,129.338,2.155633333,1758022773,5,0.66,3.3,0,0,0,,1,10
432,129.637,2.160616667,1758022773,5,0.66,3.3,0,0,0,,1,10
433,129.936,2.1656,1758022774,5,0.79,3.95,0,0,0,,1,10
434,130.234,2.170566667,1758022774,5,0.66,3.3,0,0,0,,1,10
435,130.537,2.175616667,1758022774,5,0.66,3.3,0,0,0,,1,10
436,130.836,2.1806,1758022775,5,0.66,3.3,0,0,0,,1,10
437,131.137,2.185616667,1758022775,5,0.74,3.7,0,0,0,,1,10
438,131.437,2.190616667,1758022775,5,0.7,3.5,0,0,0,,1,10
439,131.736,2.1956,1758022776,5,0.66,3.3,0,0,0,,1,10
440,132.036,2.2006,1758022776,5,0.66,3.3,0,0,0,,1,10
441,132.336,2.2056,1758022776,5,0.8,4,0,0,0,,1,10
442,132.638,2.210633333,1758022776,5,0.66,3.3,0,0,0,,1,10
443,132.939,2.21565,1758022777,5,0.66,3.3,0,0,0,,1,10
444,133.236,2.2206,1758022777,5,0.66,3.3,0,0,0,,1,10
445,133.534,2.225566667,1758022777,5,0.66,3.3,0,0,0,,1,10
446,133.837,2.230616667,1758022778,5,0.83,4.15,0,0,0,,1,10
447,134.136,2.2356,1758022778,5,0.66,3.3,0,0,0,,1,10
448,134.438,2.240633333,1758022778,5,0.66,3.3,0,0,0,,1,10
449,134.738,2.245633333,1758022779,5,0.67,3.35,0,0,0,,1,10
450,135.036,2.2506,1758022779,5,0.66,3.3,0,0,0,,1,10
451,135.336,2.2556,1758022779,5,0.66,3.3,0,0,0,,1,10
452,135.638,2.260633333,1758022779,5,0.66,3.3,0,0,0,,1,10
453,135.939,2.26565,1758022780,5,0.66,3.3,0,0,0,,1,10
454,136.239,2.27065,1758022780,5,0.66,3.3,0,0,0,,1,10
455,136.537,2.275616667,1758022780,5,0.68,3.4,0,0,0,,1,10
456,136.837,2.280616667,1758022781,5,0.66,3.3,0,0,0,,1,10
457,137.139,2.28565,1758022781,5,0.66,3.3,0,0,0,,1,10
458,137.436,2.2906,1758022781,5,0.66,3.3,0,0,0,,1,10
459,137.739,2.29565,1758022782,5,0.72,3.6,0,0,0,,1,10
460,138.037,2.300616667,1758022782,5,0.66,3.3,0,0,0,,1,10
461,138.336,2.3056,1758022782,5,0.66,3.3,0,0,0,,1,10
462,138.637,2.310616667,1758022782,5,0.66,3.3,0,0,0,,1,10
463,138.937,2.315616667,1758022783,5,0.66,3.3,0,0,0,,1,10
464,139.239,2.32065,1758022783,5,0.8,4,0,0,0,,1,10
465,139.538,2.325633333,1758022783,5,0.8,4,0,0,0,,1,10
466,139.837,2.330616667,1758022784,5,0.66,3.3,0,0,0,,1,10
467,140.139,2.33565,1758022784,5,0.66,3.3,0,0,0,,1,10
468,140.436,2.3406,1758022784,5,0.79,3.95,0,0,0,,1,10
469,140.738,2.345633333,1758022785,5,0.66,3.3,0,0,0,,1,10
470,141.036,2.3506,1758022785,5,0.66,3.3,0,0,0,,1,10
471,141.334,2.355566667,1758022785,5,0.83,4.15,0,0,0,,1,10
472,141.639,2.36065,1758022785,5,0.83,4.15,0,0,0,,1,10
473,141.939,2.36565,1758022786,5,0.66,3.3,0,0,0,,1,10
474,142.235,2.370583333,1758022786,5,0.66,3.3,0,0,0,,1,10
475,142.537,2.375616667,1758022786,5,0.66,3.3,0,0,0,,1,10
476,142.837,2.380616667,1758022787,5,0.76,3.8,0,0,0,,1,10
477,143.138,2.385633333,1758022787,5,0.59,2.95,0,0,0,,1,10
478,143.436,2.3906,1758022787,5,0.66,3.3,0,0,0,,1,10
479,143.739,2.39565,1758022788,5,0.66,3.3,0,0,0,,1,10
480,144.039,2.40065,1758022788,5,0.66,3.3,0,0,0,,1,10
481,144.339,2.40565,1758022788,5,0.66,3.3,0,0,0,,1,10
482,144.637,2.410616667,1758022788,5,0.79,3.95,0,0,0,,1,10
483,144.939,2.41565,1758022789,5,0.66,3.3,0,0,0,,1,10
484,145.235,2.420583333,1758022789,5,0.66,3.3,0,0,0,,1,10
485,145.538,2.425633333,1758022789,5,0.66,3.3,0,0,0,,1,10
486,145.839,2.43065,1758022790,5,0.66,3.3,0,0,0,,1,10
487,146.139,2.43565,1758022790,5,0.84,4.2,0,0,0,,1,10
488,146.434,2.440566667,1758022790,5,0.66,3.3,0,0,0,,1,10
489,146.738,2.445633333,1758022791,5,0.66,3.3,0,0,0,,1,10
490,147.039,2.45065,1758022791,5,0.82,4.1,0,0,0,,1,10
491,147.334,2.455566667,1758022791,5,0.66,3.3,0,0,0,,1,10
492,147.639,2.46065,1758022791,5,0.66,3.3,0,0,0,,1,10
493,147.938,2.465633333,1758022792,5,0.82,4.1,0,0,0,,1,10
494,148.239,2.47065,1758022792,5,0.82,4.1,0,0,0,,1,10
495,148.537,2.475616667,1758022792,5,0.56,2.8,0,0,0,,1,10
496,148.838,2.480633333,1758022793,5,0.66,3.3,0,0,0,,1,10
497,149.137,2.485616667,1758022793,5,0.66,3.3,0,0,0,,1,10
498,149.435,2.490583333,1758022793,5,0.66,3.3,0,0,0,,1,10
499,149.739,2.49565,1758022794,5,0.83,4.15,0,0,0,,1,10
500,150.039,2.50065,1758022794,5,0.66,3.3,0,0,0,,1,10
501,150.338,2.505633333,1758022794,5,0.66,3.3,0,0,0,,1,10
502,150.639,2.51065,1758022794,5,0.66,3.3,0,0,0,,1,10
503,150.937,2.515616667,1758022795,5,0.66,3.3,0,0,0,,1,10
504,151.236,2.5206,1758022795,5,0.81,4.05,0,0,0,,1,10
505,151.538,2.525633333,1758022795,5,0.66,3.3,0,0,0,,1,10
506,151.839,2.53065,1758022796,5,0.66,3.3,0,0,0,,1,10
507,152.139,2.53565,1758022796,5,0.82,4.1,0,0,0,,1,10
508,152.436,2.5406,1758022796,5,0.82,4.1,0,0,0,,1,10
509,152.736,2.5456,1758022797,5,0.66,3.3,0,0,0,,1,10
510,153.039,2.55065,1758022797,5,0.66,3.3,0,0,0,,1,10
511,153.339,2.55565,1758022797,5,0.66,3.3,0,0,0,,1,10
512,153.639,2.56065,1758022797,5,0.67,3.35,0,0,0,,1,10
513,153.936,2.5656,1758022798,5,0.66,3.3,0,0,0,,1,10
514,154.235,2.570583333,1758022798,5,0.68,3.4,0,0,0,,1,10
515,154.535,2.575583333,1758022798,5,0.68,3.4,0,0,0,,1,10
516,154.835,2.580583333,1758022799,5,0.66,3.3,0,0,0,,1,10
517,155.137,2.585616667,1758022799,5,0.66,3.3,0,0,0,,1,10
518,155.439,2.59065,1758022799,5,0.66,3.3,0,0,0,,1,10
519,155.735,2.595583333,1758022800,5,0.66,3.3,0,0,0,,1,10
520,156.038,2.600633333,1758022800,5,0.66,3.3,0,0,0,,1,10
521,156.336,2.6056,1758022800,5,0.82,4.1,0,0,0,,1,10
522,156.635,2.610583333,1758022800,5,0.66,3.3,0,0,0,,1,10
523,156.939,2.61565,1758022801,5,0.66,3.3,0,0,0,,1,10
524,157.239,2.62065,1758022801,5,0.66,3.3,0,0,0,,1,10
525,157.539,2.62565,1758022801,5,0.71,3.55,0,0,0,,1,10
526,157.835,2.630583333,1758022802,5,0.82,4.1,0,0,0,,1,10
527,158.139,2.63565,1758022802,5,0.66,3.3,0,0,0,,1,10
528,158.437,2.640616667,1758022802,5,0.66,3.3,0,0,0,,1,10
529,158.739,2.64565,1758022803,5,0.68,3.4,0,0,0,,1,10
530,159.037,2.650616667,1758022803,5,0.68,3.4,0,0,0,,1,10
531,159.335,2.655583333,1758022803,5,0.66,3.3,0,0,0,,1,10
532,159.637,2.660616667,1758022803,5,0.69,3.45,0,0,0,,1,10
533,159.936,2.6656,1758022804,5,0.66,3.3,0,0,0,,1,10
534,160.238,2.670633333,1758022804,5,0.66,3.3,0,0,0,,1,10
535,160.535,2.675583333,1758022804,5,0.74,3.7,0,0,0,,1,10
536,160.837,2.680616667,1758022805,5,0.66,3.3,0,0,0,,1,10
537,161.139,2.68565,1758022805,5,0.67,3.35,0,0,0,,1,10
538,161.436,2.6906,1758022805,5,0.67,3.35,0,0,0,,1,10
539,161.74,2.695666667,1758022806,5,0.77,3.85,0,0,0,,1,10
540,162.038,2.700633333,1758022806,5,0.66,3.3,0,0,0,,1,10
541,162.337,2.705616667,1758022806,5,0.66,3.3,0,0,0,,1,10
542,162.637,2.710616667,1758022806,5,0.7,3.5,0,0,0,,1,10
543,162.939,2.71565,1758022807,5,0.66,3.3,0,0,0,,1,10
544,163.239,2.72065,1758022807,5,0.66,3.3,0,0,0,,1,10
545,163.538,2.725633333,1758022807,5,0.66,3.3,0,0,0,,1,10
546,163.835,2.730583333,1758022808,5,0.66,3.3,0,0,0,,1,10
547,164.137,2.735616667,1758022808,5,0.68,3.4,0,0,0,,1,10
548,164.439,2.74065,1758022808,5,0.53,2.65,0,0,0,,1,10
549,164.739,2.74565,1758022809,5,0.64,3.2,0,0,0,,1,10
550,165.035,2.750583333,1758022809,5,0.66,3.3,0,0,0,,1,10
551,165.339,2.75565,1758022809,5,0.84,4.2,0,0,0,,1,10
552,165.639,2.76065,1758022809,5,0.84,4.2,0,0,0,,1,10
553,165.935,2.765583333,1758022810,5,0.7,3.5,0,0,0,,1,10
554,166.236,2.7706,1758022810,5,0.66,3.3,0,0,0,,1,10
555,166.537,2.775616667,1758022810,5,0.78,3.9,0,0,0,,1,10
556,166.839,2.78065,1758022811,5,0.66,3.3,0,0,0,,1,10
557,167.137,2.785616667,1758022811,5,0.66,3.3,0,0,0,,1,10
558,167.436,2.7906,1758022811,5,0.66,3.3,0,0,0,,1,10
559,167.736,2.7956,1758022812,5,0.66,3.3,0,0,0,,1,10
560,168.036,2.8006,1758022812,5,0.84,4.2,0,0,0,,1,10
561,168.334,2.805566667,1758022812,5,0.66,3.3,0,0,0,,1,10
562,168.639,2.81065,1758022812,5,0.66,3.3,0,0,0,,1,10
563,168.936,2.8156,1758022813,5,0.84,4.2,0,0,0,,1,10
564,169.235,2.820583333,1758022813,5,0.66,3.3,0,0,0,,1,10
565,169.537,2.825616667,1758022813,5,0.67,3.35,0,0,0,,1,10
566,169.836,2.8306,1758022814,5,0.63,3.15,0,0,0,,1,10
567,170.138,2.835633333,1758022814,5,0.63,3.15,0,0,0,,1,10
568,170.435,2.840583333,1758022814,5,0.66,3.3,0,0,0,,1,10
569,170.736,2.8456,1758022815,5,0.68,3.4,0,0,0,,1,10
570,171.039,2.85065,1758022815,5,0.66,3.3,0,0,0,,1,10
571,171.338,2.855633333,1758022815,5,0.67,3.35,0,0,0,,1,10
572,171.638,2.860633333,1758022815,5,0.77,3.85,0,0,0,,1,10
573,171.935,2.865583333,1758022816,5,0.83,4.15,0,0,0,,1,10
574,172.236,2.8706,1758022816,5,0.83,4.15,0,0,0,,1,10
575,172.539,2.87565,1758022816,5,0.66,3.3,0,0,0,,1,10
576,172.835,2.880583333,1758022817,5,0.66,3.3,0,0,0,,1,10
577,173.135,2.885583333,1758022817,5,0.83,4.15,0,0,0,,1,10
578,173.439,2.89065,1758022817,5,0.66,3.3,0,0,0,,1,10
579,173.735,2.895583333,1758022818,5,0.66,3.3,0,0,0,,1,10
580,174.035,2.900583333,1758022818,5,0.67,3.35,0,0,0,,1,10
581,174.337,2.905616667,1758022818,5,0.67,3.35,0,0,0,,1,10
582,174.636,2.9106,1758022818,5,0.66,3.3,0,0,0,,1,10
583,174.937,2.915616667,1758022819,5,0.66,3.3,0,0,0,,1,10
584,175.239,2.92065,1758022819,5,0.66,3.3,0,0,0,,1,10
585,175.537,2.925616667,1758022819,5,0.66,3.3,0,0,0,,1,10
586,175.839,2.93065,1758022820,5,0.78,3.9,0,0,0,,1,10
587,176.138,2.935633333,1758022820,5,0.66,3.3,0,0,0,,1,10
588,176.439,2.94065,1758022820,5,0.66,3.3,0,0,0,,1,10
589,176.735,2.945583333,1758022821,5,0.66,3.3,0,0,0,,1,10
590,177.037,2.950616667,1758022821,5,0.81,4.05,0,0,0,,1,10
591,177.336,2.9556,1758022821,5,0.67,3.35,0,0,0,,1,10
592,177.636,2.9606,1758022821,5,0.67,3.35,0,0,0,,1,10
593,177.938,2.965633333,1758022822,5,0.67,3.35,0,0,0,,1,10
594,178.235,2.970583333,1758022822,5,0.82,4.1,0,0,0,,1,10
595,178.538,2.975633333,1758022822,5,0.67,3.35,0,0,0,,1,10
596,178.839,2.98065,1758022823,5,0.67,3.35,0,0,0,,1,10
597,179.136,2.9856,1758022823,5,0.66,3.3,0,0,0,,1,10
598,179.436,2.9906,1758022823,5,0.67,3.35,0,0,0,,1,10
599,179.737,2.995616667,1758022824,5,0.74,3.7,0,0,0,,1,10
600,180.036,3.0006,1758022824,5,0.67,3.35,0,0,0,,1,10
601,180.336,3.0056,1758022824,5,0.66,3.3,0,0,0,,1,10
602,180.634,3.010566667,1758022824,5,0.66,3.3,0,0,0,,1,10
603,180.937,3.015616667,1758022825,5,0.66,3.3,0,0,0,,1,10
604,181.237,3.020616667,1758022825,5,0.82,4.1,0,0,0,,1,10
605,181.54,3.025666667,1758022825,5,0.84,4.2,0,0,0,,1,10
606,181.839,3.03065,1758022826,5,0.67,3.35,0,0,0,,1,10
607,182.139,3.03565,1758022826,5,0.67,3.35,0,0,0,,1,10
608,182.436,3.0406,1758022826,5,0.82,4.1,0,0,0,,1,10
609,182.736,3.0456,1758022827,5,0.67,3.35,0,0,0,,1,10
610,183.039,3.05065,1758022827,5,0.67,3.35,0,0,0,,1,10
611,183.339,3.05565,1758022827,5,0.67,3.35,0,0,0,,1,10
612,183.636,3.0606,1758022827,5,0.84,4.2,0,0,0,,1,10
613,183.938,3.065633333,1758022828,5,0.67,3.35,0,0,0,,1,10
614,184.239,3.07065,1758022828,5,0.67,3.35,0,0,0,,1,10
615,184.539,3.07565,1758022828,5,0.83,4.15,0,0,0,,1,"end 10, 80 sec"
616,184.837,3.080616667,1758022829,5,0.66,3.3,0,0,0,,-1,"start 00, 20 sec"
617,185.137,3.085616667,1758022829,5,0.67,3.35,0,0,0,,-1,0
618,185.437,3.090616667,1758022829,5,0.67,3.35,0,0,0,,-1,0
619,185.735,3.095583333,1758022830,5,0.7,3.5,0,0,0,,-1,0
620,186.036,3.1006,1758022830,5,0.66,3.3,0,0,0,,-1,0
621,186.337,3.105616667,1758022830,5,0.71,3.55,0,0,0,,-1,0
622,186.638,3.110633333,1758022830,5,0.81,4.05,0,0,0,,-1,0
623,186.939,3.11565,1758022831,5,0.66,3.3,0,0,0,,-1,0
624,187.236,3.1206,1758022831,5,0.67,3.35,0,0,0,,-1,0
625,187.538,3.125633333,1758022831,5,0.67,3.35,0,0,0,,-1,0
626,187.837,3.130616667,1758022832,5,0.79,3.95,0,0,0,,-1,0
627,188.137,3.135616667,1758022832,5,0.67,3.35,0,0,0,,-1,0
628,188.437,3.140616667,1758022832,5,0.67,3.35,0,0,0,,-1,0
629,188.735,3.145583333,1758022833,5,0.67,3.35,0,0,0,,-1,0
630,189.034,3.150566667,1758022833,5,0.83,4.15,0,0,0,,-1,0
631,189.337,3.155616667,1758022833,5,0.67,3.35,0,0,0,,-1,0
632,189.636,3.1606,1758022833,5,0.67,3.35,0,0,0,,-1,0
633,189.939,3.16565,1758022834,5,0.67,3.35,0,0,0,,-1,0
634,190.239,3.17065,1758022834,5,0.84,4.2,0,0,0,,-1,0
635,190.536,3.1756,1758022834,5,0.67,3.35,0,0,0,,-1,0
636,190.839,3.18065,1758022835,5,0.67,3.35,0,0,0,,-1,0
637,191.139,3.18565,1758022835,5,0.67,3.35,0,0,0,,-1,0
638,191.436,3.1906,1758022835,5,0.67,3.35,0,0,0,,-1,0
639,191.737,3.195616667,1758022836,5,0.67,3.35,0,0,0,,-1,0
640,192.036,3.2006,1758022836,5,0.67,3.35,0,0,0,,-1,0
641,192.338,3.205633333,1758022836,5,0.67,3.35,0,0,0,,-1,0
642,192.639,3.21065,1758022836,5,0.67,3.35,0,0,0,,-1,0
643,192.935,3.215583333,1758022837,5,0.82,4.1,0,0,0,,-1,0
644,193.239,3.22065,1758022837,5,0.67,3.35,0,0,0,,-1,0
645,193.537,3.225616667,1758022837,5,0.66,3.3,0,0,0,,-1,0
646,193.839,3.23065,1758022838,5,0.67,3.35,0,0,0,,-1,0
647,194.141,3.235683333,1758022838,5,0.67,3.35,0,0,0,,-1,0
648,194.435,3.240583333,1758022838,5,0.84,4.2,0,0,0,,-1,0
649,194.736,3.2456,1758022839,5,0.67,3.35,0,0,0,,-1,0
650,195.038,3.250633333,1758022839,5,0.66,3.3,0,0,0,,-1,0
651,195.339,3.25565,1758022839,5,0.77,3.85,0,0,0,,-1,0
652,195.636,3.2606,1758022839,5,0.66,3.3,0,0,0,,-1,0
653,195.937,3.265616667,1758022840,5,0.67,3.35,0,0,0,,-1,0
654,196.237,3.270616667,1758022840,5,0.67,3.35,0,0,0,,-1,0
655,196.535,3.275583333,1758022840,5,0.66,3.3,0,0,0,,-1,0
656,196.839,3.28065,1758022841,5,0.67,3.35,0,0,0,,-1,0
657,197.135,3.285583333,1758022841,5,0.78,3.9,0,0,0,,-1,0
658,197.436,3.2906,1758022841,5,0.67,3.35,0,0,0,,-1,0
659,197.738,3.295633333,1758022842,5,0.67,3.35,0,0,0,,-1,0
660,198.037,3.300616667,1758022842,5,0.8,4,0,0,0,,-1,0
661,198.338,3.305633333,1758022842,5,0.67,3.35,0,0,0,,-1,0
662,198.635,3.310583333,1758022842,5,0.67,3.35,0,0,0,,-1,0
663,198.938,3.315633333,1758022843,5,0.67,3.35,0,0,0,,-1,0
664,199.237,3.320616667,1758022843,5,0.67,3.35,0,0,0,,-1,0
665,199.538,3.325633333,1758022843,5,0.72,3.6,0,0,0,,-1,0
666,199.836,3.3306,1758022844,5,0.69,3.45,0,0,0,,-1,0
667,200.139,3.33565,1758022844,5,0.67,3.35,0,0,0,,-1,0
668,200.439,3.34065,1758022844,5,0.67,3.35,0,0,0,,-1,0
669,200.735,3.345583333,1758022845,5,0.67,3.35,0,0,0,,-1,0
670,201.037,3.350616667,1758022845,5,0.66,3.3,0,0,0,,-1,0
671,201.339,3.35565,1758022845,5,0.53,2.65,0,0,0,,-1,0
672,201.639,3.36065,1758022845,5,0.53,2.65,0,0,0,,-1,0
673,201.935,3.365583333,1758022846,5,0.55,2.75,0,0,0,,-1,0
674,202.237,3.370616667,1758022846,5,0.53,2.65,0,0,0,,-1,0
675,202.538,3.375633333,1758022846,5,0.67,3.35,0,0,0,,-1,"end 00, 20 sec"
676,202.839,3.38065,1758022847,5,0.67,3.35,0,0,0,,1,"start 20, 80 sec"
677,203.137,3.385616667,1758022847,5,0.67,3.35,0,0,0,,1,20
678,203.434,3.390566667,1758022847,5,0.67,3.35,0,0,0,,1,20
679,203.736,3.3956,1758022848,5,0.67,3.35,0,0,0,,1,20
680,204.037,3.400616667,1758022848,5,0.67,3.35,0,0,0,,1,20
681,204.338,3.405633333,1758022848,5,0.67,3.35,0,0,0,,1,20
682,204.636,3.4106,1758022848,5,0.67,3.35,0,0,0,,1,20
683,204.937,3.415616667,1758022849,5,0.67,3.35,0,0,0,,1,20
684,205.239,3.42065,1758022849,5,0.67,3.35,0,0,0,,1,20
685,205.537,3.425616667,1758022849,5,0.66,3.3,0,0,0,,1,20
686,205.839,3.43065,1758022850,5,0.67,3.35,0,0,0,,1,20
687,206.134,3.435566667,1758022850,5,0.66,3.3,0,0,0,,1,20
688,206.439,3.44065,1758022850,5,0.67,3.35,0,0,0,,1,20
689,206.735,3.445583333,1758022851,5,0.66,3.3,0,0,0,,1,20
690,207.038,3.450633333,1758022851,5,0.66,3.3,0,0,0,,1,20
691,207.336,3.4556,1758022851,5,0.66,3.3,0,0,0,,1,20
692,207.634,3.460566667,1758022851,5,0.63,3.15,0,0,0,,1,20
693,207.939,3.46565,1758022852,5,0.53,2.65,0,0,0,,1,20
694,208.234,3.470566667,1758022852,5,0.53,2.65,0,0,0,,1,20
695,208.539,3.47565,1758022852,5,0.53,2.65,0,0,0,,1,20
696,208.838,3.480633333,1758022853,5,0.53,2.65,0,0,0,,1,20
697,209.137,3.485616667,1758022853,5,0.53,2.65,0,0,0,,1,20
698,209.437,3.490616667,1758022853,5,0.53,2.65,0,0,0,,1,20
699,209.735,3.495583333,1758022854,5,0.53,2.65,0,0,0,,1,20
700,210.037,3.500616667,1758022854,5,0.53,2.65,0,0,0,,1,20
701,210.336,3.5056,1758022854,5,0.53,2.65,0,0,0,,1,20
702,210.637,3.510616667,1758022854,5,0.53,2.65,0,0,0,,1,20
703,210.937,3.515616667,1758022855,5,0.53,2.65,0,0,0,,1,20
704,211.235,3.520583333,1758022855,5,0.56,2.8,0,0,0,,1,20
705,211.537,3.525616667,1758022855,5,0.53,2.65,0,0,0,,1,20
706,211.839,3.53065,1758022856,5,0.53,2.65,0,0,0,,1,20
707,212.136,3.5356,1758022856,5,0.53,2.65,0,0,0,,1,20
708,212.435,3.540583333,1758022856,5,0.53,2.65,0,0,0,,1,20
709,212.738,3.545633333,1758022857,5,0.53,2.65,0,0,0,,1,20
710,213.039,3.55065,1758022857,5,0.53,2.65,0,0,0,,1,20
711,213.338,3.555633333,1758022857,5,0.53,2.65,0,0,0,,1,20
712,213.636,3.5606,1758022857,5,0.52,2.6,0,0,0,,1,20
713,213.938,3.565633333,1758022858,5,0.52,2.6,0,0,0,,1,20
714,214.236,3.5706,1758022858,5,0.52,2.6,0,0,0,,1,20
715,214.539,3.57565,1758022858,5,0.53,2.65,0,0,0,,1,20
716,214.838,3.580633333,1758022859,5,0.52,2.6,0,0,0,,1,20
717,215.139,3.58565,1758022859,5,0.52,2.6,0,0,0,,1,20
718,215.439,3.59065,1758022859,5,0.52,2.6,0,0,0,,1,20
719,215.735,3.595583333,1758022860,5,0.53,2.65,0,0,0,,1,20
