"index","time","minutes","dateTime","SPD33.CH1_Voltage","SPD33.CH1_Current","SPD33.CH1_Power","SPD33.CH2_Voltage","SPD33.CH2_Current","SPD33.CH2_Power"
336,100.827,1.68045,1758017545.117,5,0.57,2.85,0,0,0
337,101.127,1.68545,1758017545.421,5,0.51,2.55,0,0,0
338,101.426,1.6904333333,1758017545.722,5,0.57,2.85,0,0,0
339,101.727,1.69545,1758017546.017,5,0.51,2.55,0,0,0
340,102.027,1.70045,1758017546.317,5,0.57,2.85,0,0,0
341,102.324,1.7054,1758017546.614,5,0.52,2.6,0,0,0
342,102.626,1.7104333333,1758017546.932,5,0.6,3,0,0,0
343,102.928,1.7154666667,1758017547.22,5,0.6,3,0,0,0
344,103.225,1.7204166667,1758017547.516,5,0.51,2.55,0,0,0
345,103.528,1.7254666667,1758017547.817,5,0.57,2.85,0,0,0
346,103.826,1.7304333333,1758017548.12,5,0.51,2.55,0,0,0
347,104.126,1.7354333333,1758017548.415,5,0.55,2.75,0,0,0
348,104.425,1.7404166667,1758017548.719,5,0.51,2.55,0,0,0
349,104.725,1.7454166667,1758017549.015,5,0.57,2.85,0,0,0
350,105.024,1.7504,1758017549.318,5,0.57,2.85,0,0,0
351,105.325,1.7554166667,1758017549.62,5,0.51,2.55,0,0,0
352,105.627,1.76045,1758017549.924,5,0.56,2.8,0,0,0
353,105.925,1.7654166667,1758017550.219,5,0.51,2.55,0,0,0
354,106.227,1.77045,1758017550.522,5,0.54,2.7,0,0,0
355,106.526,1.7754333333,1758017550.82,5,0.51,2.55,0,0,0
356,106.827,1.78045,1758017551.119,5,0.54,2.7,0,0,0
357,107.124,1.7854,1758017551.415,5,0.54,2.7,0,0,0
358,107.428,1.7904666667,1758017551.719,5,0.51,2.55,0,0,0
359,107.725,1.7954166667,1758017552.015,5,0.54,2.7,0,0,0
360,108.028,1.8004666667,1758017552.322,5,0.51,2.55,0,0,0
361,108.325,1.8054166667,1758017552.615,5,0.54,2.7,0,0,0
362,108.623,1.8103833333,1758017552.914,5,0.52,2.6,0,0,0
363,108.924,1.8154,1758017553.215,5,0.53,2.65,0,0,0
364,109.223,1.8203833333,1758017553.531,5,0.51,2.55,0,0,0
365,109.527,1.82545,1758017553.819,5,0.51,2.55,0,0,0
366,109.825,1.8304166667,1758017554.115,5,0.53,2.65,0,0,0
367,110.127,1.83545,1758017554.417,5,0.51,2.55,0,0,0
368,110.423,1.8403833333,1758017554.715,5,0.54,2.7,0,0,0
369,110.726,1.8454333333,1758017555.016,5,0.51,2.55,0,0,0
370,111.028,1.8504666667,1758017555.318,5,0.51,2.55,0,0,0
371,111.324,1.8554,1758017555.618,5,0.51,2.55,0,0,0
372,111.628,1.8604666667,1758017555.918,5,0.51,2.55,0,0,0
373,111.926,1.8654333333,1758017556.217,5,0.51,2.55,0,0,0
374,112.228,1.8704666667,1758017556.525,5,0.52,2.6,0,0,0
375,112.527,1.87545,1758017556.819,5,0.52,2.6,0,0,0
376,112.828,1.8804666667,1758017557.118,5,0.51,2.55,0,0,0
377,113.128,1.8854666667,1758017557.418,5,0.51,2.55,0,0,0
